0.277500 1.850508 3.750475 7.218226
0.282500 1.834928 3.770159 7.133493
0.287500 1.819443 3.789853 7.049572
0.292500 1.804056 3.809556 6.966460
0.297500 1.788765 3.829268 6.884153
0.302500 1.773571 3.848987 6.802650
0.307500 1.758473 3.868714 6.721946
0.312500 1.743473 3.888447 6.642037
0.317500 1.728570 3.908186 6.562919
0.322500 1.713764 3.927931 6.484588
0.327500 1.699054 3.947681 6.407041
0.332500 1.684442 3.967435 6.330272
0.337500 1.669926 3.987194 6.254277
0.342500 1.655506 4.006956 6.179051
0.347500 1.641183 4.026722 6.104590
0.352500 1.626956 4.046491 6.030888
0.357500 1.612826 4.066262 5.957941
0.362500 1.598790 4.086036 5.885743
0.367500 1.584851 4.105811 5.814290
0.372500 1.571006 4.125588 5.743577
0.377500 1.557257 4.145366 5.673597
0.382500 1.543602 4.165146 5.604347
0.387500 1.530042 4.184926 5.535820
0.392500 1.516576 4.204706 5.468013
0.397500 1.503204 4.224486 5.400918
0.402500 1.489925 4.244266 5.334531
0.407500 1.476740 4.264046 5.268848
0.412500 1.463647 4.283824 5.203861
0.417500 1.450648 4.303602 5.139567
0.422500 1.437740 4.323379 5.075960
0.427500 1.424925 4.343153 5.013034
0.432500 1.412201 4.362926 4.950784
0.437500 1.399569 4.382697 4.889206
0.442500 1.387028 4.402465 4.828293
0.447500 1.374577 4.422230 4.768040
0.452500 1.362217 4.441993 4.708444
0.457500 1.349947 4.461752 4.649497
0.462500 1.337766 4.481507 4.591195
0.467500 1.325675 4.501258 4.533533
0.472500 1.313673 4.521006 4.476506
0.477500 1.301759 4.540748 4.420109
0.482500 1.289934 4.560486 4.364336
0.487500 1.278197 4.580218 4.309183
0.492500 1.266548 4.599945 4.254644
0.497500 1.266548 4.599945 4.254644
